episode,score,total_reward,epsilon,steps,avg_loss,merge_rate,max_level_merges
755,2944,790,0.0861764705882353,201,4.353127360937014,88.55721393034825,0
756,3211,920,0.0860294117647059,241,4.440290077098672,85.47717842323651,0
757,4250,1158,0.08588235294117648,286,4.053160358142186,92.65734265734265,1
758,2111,631,0.08573529411764706,167,4.375628075913755,82.63473053892216,0
759,4917,1380,0.08558823529411766,343,4.030992378646361,90.96209912536443,1
760,3925,1127,0.08544117647058824,281,4.191287282522887,89.32384341637011,0
761,1968,598,0.08529411764705883,167,4.147159810551626,79.04191616766467,0
762,3325,948,0.08514705882352942,245,3.8750989680387535,88.16326530612245,0
763,3677,1070,0.085,264,4.395821635470246,89.39393939393939,0
764,2389,664,0.0848529411764706,182,4.4079628102071995,82.96703296703298,0
765,4414,1194,0.08470588235294119,297,4.096185829502966,89.8989898989899,1
766,3108,845,0.08455882352941177,230,4.115550454803135,88.69565217391305,0
767,3257,888,0.08441176470588237,245,4.850752248082842,85.3061224489796,0
768,3233,838,0.08426470588235295,235,4.105428423272802,88.08510638297872,0
769,3126,882,0.08411764705882353,219,4.449287779255,89.04109589041096,0
770,2022,636,0.08397058823529413,172,4.392141906327979,79.06976744186046,0
771,5287,1480,0.08382352941176471,363,4.060677113940236,91.46005509641874,1
772,2587,695,0.0836764705882353,195,4.163403994609148,85.64102564102564,0
773,2530,736,0.0835294117647059,192,4.376997775708635,85.9375,0
774,1954,557,0.08338235294117648,166,3.8777988222708184,77.10843373493977,0
775,9699,2536,0.08323529411764706,607,4.254099093905391,94.2339373970346,3
776,3406,943,0.08308823529411766,241,4.78793449273248,87.55186721991701,0
777,2405,719,0.08294117647058824,188,4.660747109575475,84.57446808510637,0
778,2478,648,0.08279411764705882,184,3.9361737195564355,86.95652173913044,0
779,3456,894,0.08264705882352942,239,4.435487722751985,90.7949790794979,0
780,1961,582,0.0825,158,4.594572883618029,81.64556962025317,0
781,3434,992,0.0823529411764706,259,4.498855495084666,87.64478764478764,0
782,3615,1053,0.08220588235294118,256,4.561641823500395,89.0625,0
783,5340,1451,0.08205882352941177,351,4.675980674575197,90.31339031339031,1
784,2493,719,0.08191176470588236,201,4.4735487497861115,83.5820895522388,0
785,3250,901,0.08176470588235295,229,4.409575091699326,87.77292576419214,0
786,3938,1051,0.08161764705882353,271,4.372887670773862,90.03690036900369,1
787,2867,807,0.08147058823529413,215,4.7733049697654195,87.90697674418605,0
788,4929,1318,0.08132352941176471,326,4.239844625712903,92.63803680981594,1
789,3361,960,0.0811764705882353,251,4.337201360212379,86.45418326693228,0
790,3258,831,0.08102941176470589,217,5.417670309818285,88.47926267281106,1
791,5552,1587,0.08088235294117647,374,4.497404455501128,93.04812834224599,1
792,2214,704,0.08073529411764707,178,4.409208606468158,83.14606741573034,0
793,5213,1534,0.08058823529411765,358,4.478168994354802,92.17877094972067,1
794,2886,855,0.08044117647058824,226,4.639186448228043,85.84070796460178,0
795,2785,842,0.08029411764705882,216,5.0382701842873185,86.11111111111111,0
796,2559,764,0.08014705882352942,205,4.658721602835306,81.95121951219512,0
797,4323,1122,0.08,286,4.0356075167655945,90.9090909090909,1
798,3411,908,0.0798529411764706,239,4.2589427088095055,87.86610878661088,0
799,3636,1086,0.07970588235294118,256,4.54638314479962,88.671875,0
800,3273,896,0.07955882352941177,236,4.358077032081152,86.01694915254238,0
801,3537,1063,0.07941176470588235,254,4.08962374127756,87.00787401574803,0
802,4473,1263,0.07926470588235295,303,4.43242346689646,91.74917491749174,1
803,4351,1205,0.07911764705882353,293,4.011627034929425,89.76109215017065,1
804,4077,1081,0.07897058823529413,290,4.446607513674374,89.65517241379311,0
805,3300,961,0.07882352941176471,266,3.6598988457729944,85.33834586466166,0
806,5564,1563,0.07867647058823529,372,4.366704786016095,92.20430107526882,1
807,3541,925,0.07852941176470589,253,4.601263651734755,88.14229249011858,0
808,3133,872,0.07838235294117647,233,4.334242897995551,85.83690987124464,0
809,3906,1084,0.07823529411764707,276,4.558558469233305,88.40579710144928,0
810,4402,1185,0.07808823529411765,295,4.21590431140641,90.5084745762712,0
811,2939,922,0.07794117647058824,234,4.6481102806890116,86.32478632478633,0
812,1980,575,0.07779411764705882,158,3.9229117481014395,79.74683544303798,0
813,2958,824,0.07764705882352942,224,4.528227554368121,86.16071428571429,0
814,3163,858,0.07750000000000001,227,3.8154538665048876,87.66519823788546,0
815,3142,880,0.07735294117647061,231,4.437541795499397,86.58008658008657,0
816,3427,915,0.0772058823529412,253,5.1754866042156,88.93280632411067,0
817,3791,1065,0.07705882352941179,270,4.958098976700394,89.25925925925927,0
818,5645,1690,0.07691176470588237,381,4.456688568035136,92.38845144356955,1
819,3211,945,0.07676470588235296,236,4.687543873564672,87.71186440677965,0
820,3653,1032,0.07661764705882354,260,4.831537178388008,91.92307692307692,0
821,6172,1916,0.07647058823529414,431,4.581498867397795,93.7354988399072,1
822,2461,682,0.07632352941176472,177,4.4143651400582264,88.13559322033898,0
823,3912,1072,0.07617647058823532,279,4.415242698030233,89.96415770609319,0
824,5694,1637,0.0760294117647059,377,4.530935940755141,92.04244031830238,1
825,5903,1714,0.07588235294117648,406,4.219569652538581,92.85714285714286,1
826,3462,953,0.07573529411764707,251,4.022551946431042,87.25099601593625,0
827,5586,1636,0.07558823529411766,368,4.237392827220585,92.11956521739131,1
828,4144,1165,0.07544117647058826,296,4.67951510363334,90.54054054054053,0
829,2781,741,0.07529411764705884,206,3.871000505766822,85.92233009708737,0
830,3000,865,0.07514705882352943,221,4.549236049479489,87.78280542986425,0
831,3907,1080,0.07500000000000001,256,4.420536692719907,91.796875,1
832,2447,739,0.07485294117647061,192,4.039333603655298,82.8125,0
833,2408,708,0.07470588235294119,183,4.288336893899845,84.15300546448088,0
834,5321,1479,0.07455882352941179,363,4.436021149322678,93.38842975206612,1
835,2570,730,0.07441176470588237,207,4.410549931480113,84.05797101449275,0
836,2377,706,0.07426470588235295,186,4.266261553892526,82.25806451612904,0
837,3894,1071,0.07411764705882354,270,4.605577245465032,91.48148148148148,1
838,3831,1038,0.07397058823529414,268,4.3514400551568215,90.67164179104478,0
839,2473,678,0.07382352941176473,193,4.515225422197055,83.41968911917098,0
840,4290,1185,0.07367647058823532,288,4.743770179649194,91.31944444444444,1
841,2989,808,0.0735294117647059,208,4.514212143535797,88.46153846153845,0
842,3041,849,0.07338235294117648,245,4.302919980457851,83.6734693877551,0
843,4639,1347,0.07323529411764708,322,4.177043527549839,91.92546583850931,1
844,4981,1442,0.07308823529411766,329,3.8887184046684427,91.1854103343465,1
845,2101,630,0.07294117647058825,181,4.46790220592562,81.21546961325967,0
846,4560,1193,0.07279411764705884,310,4.113870142736743,90.64516129032259,1
847,2383,693,0.07264705882352943,198,4.589591227998637,82.82828282828282,0
848,5501,1425,0.07250000000000001,362,4.328531449012335,91.9889502762431,1
849,2100,598,0.07235294117647059,177,4.141453773961902,78.53107344632768,0
850,5488,1510,0.07220588235294119,372,4.217077206860306,92.47311827956989,1
851,3423,1009,0.07205882352941179,252,4.103003450329342,88.88888888888889,0
852,4045,1107,0.07191176470588237,275,4.176660196130926,88.72727272727273,0
853,5640,1475,0.07176470588235295,383,4.392771824844201,92.42819843342036,1
854,1959,567,0.07161764705882354,158,4.356653765787052,81.0126582278481,0
855,4017,1088,0.07147058823529413,278,4.088594468377477,90.64748201438849,0
856,3583,1056,0.07132352941176472,271,4.19661795037259,86.71586715867159,0
857,3323,858,0.07117647058823531,241,4.311537748550478,86.72199170124482,0
858,4670,1238,0.0710294117647059,295,4.18086126133547,92.88135593220339,1
859,2773,766,0.07088235294117648,202,4.151161974609488,87.12871287128714,0
860,3446,964,0.07073529411764706,246,4.076356301947338,87.8048780487805,0
861,5241,1560,0.07058823529411766,369,4.057971437125994,92.14092140921409,1
862,4773,1226,0.07044117647058824,322,4.509115724089723,91.61490683229813,1
863,5336,1367,0.07029411764705884,339,4.372337349748189,91.44542772861357,1
864,2897,774,0.07014705882352942,226,4.5448632910188325,83.1858407079646,0
865,3814,1091,0.07,276,5.057909386745398,88.40579710144928,0
866,2049,584,0.0698529411764706,164,4.653444730653995,79.26829268292683,0
867,3480,1013,0.06970588235294119,257,4.3149201591654975,86.7704280155642,0
868,3345,898,0.06955882352941178,229,4.852101937652154,86.8995633187773,0
869,4641,1231,0.06941176470588237,306,4.6283949216206866,89.2156862745098,1
870,3307,918,0.06926470588235295,230,4.0786425222521245,88.69565217391305,0
871,2680,674,0.06911764705882353,194,4.305303176039273,81.95876288659794,0
872,4739,1282,0.06897058823529413,322,4.351580014139969,89.13043478260869,0
873,3499,895,0.06882352941176471,251,4.227681058336539,89.2430278884462,0
874,3005,798,0.06867647058823531,216,4.477190201481183,86.11111111111111,0
875,5180,1514,0.0685294117647059,359,4.634358592020104,91.64345403899722,1
876,4349,1093,0.06838235294117648,302,4.674652841706939,88.41059602649007,1
877,4848,1344,0.06823529411764706,337,4.267190245917006,90.50445103857567,1
878,2573,714,0.06808823529411766,190,4.167119770928433,86.31578947368422,0
879,4956,1390,0.06794117647058824,341,4.300324819304726,91.20234604105572,1
880,8846,2371,0.06779411764705884,561,4.4304516972067525,93.76114081996435,2
881,5911,1555,0.06764705882352942,397,4.135385326234159,92.69521410579345,1
882,2760,763,0.0675,203,4.407934716769627,87.192118226601,0
883,2802,789,0.0673529411764706,212,4.426655095140889,86.32075471698113,0
884,5073,1411,0.06720588235294118,350,4.54942088672093,92.28571428571428,1
885,3461,982,0.06705882352941178,257,4.200648477105315,86.7704280155642,0
886,6202,1791,0.06691176470588237,421,4.305006827141497,94.29928741092637,1
887,2277,677,0.06676470588235295,176,4.4767493585293945,85.22727272727273,0
888,2266,690,0.06661764705882353,182,4.924715607375889,80.76923076923077,0
889,2939,880,0.06647058823529411,221,4.018480735127203,85.97285067873304,0
890,3446,922,0.06632352941176471,241,4.474663448531598,88.38174273858921,0
891,4490,1167,0.06617647058823531,308,4.834067179398104,91.55844155844156,0
892,2182,588,0.06602941176470589,168,4.3257882949851805,82.73809523809523,0
893,3176,913,0.06588235294117648,237,5.007572100635319,85.23206751054853,0
894,3834,1058,0.06573529411764706,271,4.252357962386634,88.56088560885608,0
895,5486,1620,0.06558823529411766,388,4.518316960211882,91.49484536082474,1
896,3500,1000,0.06544117647058825,254,4.658763893007293,86.22047244094489,0
897,4534,1295,0.06529411764705884,311,4.534252497927552,90.9967845659164,1
898,5388,1512,0.06514705882352942,367,4.517456243083652,91.28065395095368,1
899,4156,1097,0.065,287,4.568337326265794,91.98606271777004,0
900,2696,746,0.06485294117647059,199,4.714714098815343,86.93467336683418,0
901,4882,1460,0.06470588235294118,334,4.683497469939158,92.51497005988024,1
902,3004,825,0.06455882352941178,215,4.597233778931374,87.44186046511628,0
903,5458,1564,0.06441176470588236,371,4.575326167669579,92.99191374663073,1
904,2026,522,0.06426470588235295,169,3.8291214217801066,82.24852071005917,0
905,1587,504,0.06411764705882353,142,4.540920074556915,78.16901408450704,0
906,4508,1239,0.06397058823529413,300,4.512108235756556,89.0,1
907,5440,1425,0.06382352941176472,361,4.240114957011637,92.24376731301939,1
908,2536,726,0.0636764705882353,190,4.238127657614256,86.8421052631579,0
909,2517,730,0.06352941176470589,190,4.282037391160664,83.15789473684211,0
910,2445,700,0.06338235294117647,192,4.630783546715975,84.375,0
911,3602,974,0.06323529411764706,250,4.14840908908844,89.60000000000001,1
912,3943,1161,0.06308823529411765,281,4.174250840292283,87.90035587188612,0
913,1826,483,0.06294117647058825,144,4.822703373101023,78.47222222222221,0
914,3058,881,0.06279411764705883,239,4.50861176436915,87.86610878661088,0
915,2397,693,0.06264705882352942,184,4.473072881931844,83.15217391304348,0
916,2398,657,0.0625,182,4.353930856500353,79.67032967032966,0
917,3304,933,0.0623529411764706,247,4.228857033648471,88.66396761133603,0
918,3956,1091,0.06220588235294119,289,3.9883745380751403,88.23529411764706,0
919,3296,874,0.06205882352941177,239,4.30693343094702,87.86610878661088,0
920,3072,831,0.061911764705882354,228,4.006192084467202,87.71929824561403,0
921,4177,1121,0.061764705882352944,283,4.279787673967045,89.75265017667844,1
922,1980,555,0.061617647058823534,156,4.02291664481163,80.12820512820514,0
923,3270,938,0.061470588235294124,261,4.3947394739165615,88.50574712643679,0
924,1957,600,0.06132352941176471,168,4.024902690734182,82.73809523809523,0
925,2255,622,0.0611764705882353,179,4.109404237576703,81.00558659217877,0
926,2563,804,0.06102941176470589,194,4.878707859933991,81.95876288659794,0
927,2256,650,0.06088235294117648,179,4.383358765580801,81.56424581005587,0
928,2823,754,0.06073529411764707,211,4.131580103630138,86.25592417061611,0
929,4137,1210,0.06058823529411765,282,4.193704905239403,87.58865248226951,1
930,3398,979,0.06044117647058824,245,4.4192790508270265,86.93877551020408,0
931,3408,901,0.060294117647058824,240,4.914818837245305,90.41666666666667,0
932,3384,878,0.060147058823529415,238,4.657590379735001,86.97478991596638,0
933,2545,678,0.060000000000000005,192,4.308996929476659,81.77083333333334,0
934,2933,859,0.05985294117647059,234,4.611203329175965,85.47008547008546,0
935,2867,796,0.05970588235294118,216,5.478124444131498,85.18518518518519,0
936,2630,694,0.05955882352941177,204,4.581846665517957,80.3921568627451,0
937,2104,611,0.05941176470588236,174,4.2473349783612395,78.73563218390804,0
938,3888,1104,0.05926470588235295,279,4.61097026384005,88.88888888888889,0
939,3146,951,0.05911764705882355,240,4.8144536783297855,87.08333333333333,0
940,3233,800,0.058970588235294136,225,4.54153439786699,86.22222222222223,0
941,3205,1013,0.058823529411764726,251,5.068391590954298,86.45418326693228,0
942,3429,976,0.058676470588235316,248,4.15799848639196,87.90322580645162,0
943,3756,1136,0.0585294117647059,276,4.7532666010269224,88.76811594202898,1
944,3920,1084,0.05838235294117649,275,4.789483170509339,88.72727272727273,0
945,3573,1114,0.05823529411764707,266,4.922415128776005,89.09774436090225,0
946,2310,718,0.05808823529411766,177,4.840068475001276,84.7457627118644,0
947,2403,727,0.05794117647058825,193,4.4630693364019836,83.41968911917098,0
948,2390,767,0.05779411764705884,189,4.758321384273509,83.06878306878306,0
949,2263,599,0.05764705882352943,169,4.363982735300911,84.61538461538461,0
950,3195,838,0.057500000000000016,237,4.531571854518939,84.38818565400844,0
951,4574,1159,0.057352941176470607,287,4.382095512197408,91.28919860627178,1
952,2163,627,0.0572058823529412,179,4.65836992010724,81.00558659217877,0
953,3188,878,0.05705882352941178,222,4.363789759240709,90.54054054054053,0
954,3792,1110,0.05691176470588237,264,4.888230289022128,88.25757575757575,0
955,2469,721,0.05676470588235295,197,4.606800152565622,83.24873096446701,0
956,2301,595,0.05661764705882354,177,4.64348162096099,83.05084745762711,0
957,3382,995,0.056470588235294134,256,4.8261343953199685,89.0625,0
958,2348,702,0.056323529411764724,178,4.121907281071953,82.58426966292134,0
959,4318,1162,0.056176470588235314,308,4.271912026327926,89.28571428571429,1
960,4051,1070,0.0560294117647059,271,5.3526983841758815,88.92988929889299,1
961,2837,727,0.05588235294117649,203,3.9126913858751946,83.74384236453201,0
962,3914,1108,0.05573529411764708,264,3.9969674041776946,90.15151515151516,1
963,3340,955,0.05558823529411767,238,4.550286499892964,85.29411764705883,0
964,5012,1414,0.05544117647058825,335,4.539431967664121,92.23880597014926,1
965,3764,1047,0.05529411764705884,254,4.144732931467492,89.37007874015748,0
966,4072,1075,0.055147058823529424,284,4.467993630489833,90.14084507042254,1
967,4155,1135,0.055000000000000014,294,4.393662818435098,88.77551020408163,1
968,2976,891,0.054852941176470604,223,4.914208826997355,86.54708520179372,0
969,2393,724,0.054705882352941194,174,5.107515993474544,82.18390804597702,0
970,2338,650,0.05455882352941178,174,4.392915131716893,83.33333333333334,0
971,3324,919,0.05441176470588237,257,4.59281979135966,89.10505836575877,0
972,4856,1300,0.05426470588235296,321,3.9219990660468365,89.7196261682243,1
973,4512,1236,0.05411764705882355,306,4.590854227153304,91.50326797385621,1
974,4015,1183,0.05397058823529413,278,4.552776765480316,87.76978417266187,1
975,2930,821,0.05382352941176472,217,3.618346004442136,86.17511520737328,0
976,4015,1174,0.05367647058823531,286,4.614894806088268,90.20979020979021,0
977,2747,812,0.053529411764705895,219,4.525135931903368,84.47488584474885,0
978,4251,1198,0.05338235294117648,298,4.485008238546,88.9261744966443,0
979,4512,1181,0.053235294117647075,302,4.732197914297218,91.72185430463577,1
980,2917,769,0.05308823529411766,214,4.872337706735201,84.57943925233646,0
981,5211,1504,0.052941176470588255,357,4.219037061645871,93.27731092436974,1
982,3282,865,0.05279411764705884,244,4.346637503534067,87.70491803278688,0
983,2506,734,0.05264705882352942,189,4.924162611128792,85.71428571428571,0
984,3142,829,0.05250000000000002,224,4.551931422735963,88.39285714285714,0
985,6618,1889,0.0523529411764706,451,4.499942956108212,93.12638580931264,1
986,4866,1433,0.05220588235294119,341,4.527983674205992,91.49560117302052,1
987,3476,969,0.052058823529411775,245,4.5405899597674,88.9795918367347,0
988,2856,750,0.05191176470588236,205,5.274279989847323,84.8780487804878,0
989,2314,606,0.051764705882352956,179,5.228881805968684,83.24022346368714,0
990,4206,1140,0.05161764705882354,286,4.594155140273221,90.20979020979021,0
991,2985,854,0.051470588235294136,217,5.022795776617691,85.71428571428571,0
992,2824,800,0.05132352941176472,214,4.051710724273574,82.2429906542056,0
993,3144,872,0.0511764705882353,229,4.6783247134570995,85.1528384279476,0
994,1988,486,0.0510294117647059,152,4.914666786789894,76.97368421052632,0
995,4303,1148,0.05088235294117648,297,4.373325601571337,91.24579124579124,1
996,3681,1111,0.05073529411764707,274,4.935393005827048,88.6861313868613,0
997,4543,1250,0.050588235294117656,310,4.414315465573342,92.58064516129032,1
998,3912,1103,0.050441176470588246,276,5.056564101274462,88.76811594202898,0
999,2490,699,0.050294117647058836,186,4.3085489580708165,84.40860215053763,0
1000,1690,524,0.05014705882352942,140,3.7906372649329048,77.85714285714286,0
